date,open,high,low,close,volume
2024-03-27,115.0,135.0,115.0,131.25,4960410
2024-03-28,137.93,137.93,129.96,136.75,2239100
2024-04-01,141.01,144.33,137.07,142.02,1029500
2024-04-02,142.85,152.48,138.64,140.0,18246124
2024-04-03,142.3,144.0,135.8,137.34,8866900
2024-04-04,136.0,139.35,125.26,126.06,14207744
2024-04-05,125.5,128.18,119.0,122.7,16054800
2024-04-08,126.13,131.95,125.86,129.96,12195039
2024-04-09,130.87,133.6,128.25,132.17,9143523
2024-04-10,129.5,139.93,128.94,138.37,8376809
2024-04-11,139.2,139.32,136.41,136.57,5326943
2024-04-12,135.0,138.11,133.56,134.0,3765246
2024-04-15,134.6,135.32,129.85,131.75,3724900
2024-04-16,132.5,133.05,128.25,130.07,5870930
2024-04-17,132.04,138.18,131.25,134.75,6154600
2024-04-18,138.15,138.41,135.43,137.22,5022300
2024-04-19,137.25,140.59,134.91,135.1,4518800
2024-04-22,135.52,137.14,132.11,136.69,2435104
2024-04-23,138.46,148.35,137.87,147.83,4682814
2024-04-24,147.0,149.9,144.35,146.18,4684613
2024-04-25,143.0,152.14,138.67,148.31,6069300
2024-04-26,153.64,157.25,150.2,153.07,4230515
2024-04-29,153.58,159.55,153.58,159.01,5937215
2024-04-30,158.14,163.1,152.25,153.71,3490100
2024-05-01,154.19,156.7,149.42,151.67,3397459
2024-05-02,153.53,155.44,151.66,153.83,2530741
2024-05-03,155.63,167.17,155.14,166.26,4635134
2024-05-06,167.16,171.17,164.51,169.14,4007044
2024-05-07,168.66,173.5,167.17,167.36,2884800
2024-05-08,167.0,167.01,163.23,164.0,3679700
2024-05-09,165.0,168.72,164.65,166.4,4022600
2024-05-10,169.0,170.8,165.99,167.27,3459622
2024-05-13,165.0,167.55,160.18,161.53,4413800
2024-05-14,160.69,166.56,158.86,165.63,3855420
2024-05-15,168.36,172.35,166.96,167.87,2572025
2024-05-16,168.03,170.0,166.35,166.4,1604400
2024-05-17,166.88,167.64,160.94,162.62,1937200
2024-05-20,163.06,164.3,160.21,160.95,1736122
2024-05-21,160.24,164.49,159.07,163.93,1945469
2024-05-22,164.29,167.36,163.0,163.85,2018900
2024-05-23,166.42,170.0,161.44,161.67,3139003
2024-05-24,162.81,177.77,162.09,177.43,4294100
2024-05-28,178.34,182.78,176.78,178.09,2632749
2024-05-29,176.0,178.69,174.1,177.32,1537710
2024-05-30,176.97,177.81,174.5,175.08,2043133
2024-05-31,177.1,179.77,165.4,175.9,5454904
2024-06-03,178.93,179.0,166.44,170.37,3434800
2024-06-04,168.35,169.41,161.33,163.04,5279800
2024-06-05,165.09,168.3,162.47,163.49,8005543
2024-06-06,163.25,164.13,155.5,160.31,5249018
2024-06-07,159.5,165.76,159.04,162.08,4850300
2024-06-10,161.22,170.0,160.6,166.64,4224304
2024-06-11,165.5,168.54,163.3,168.23,2036122
2024-06-12,171.54,179.22,171.16,177.52,4016501
2024-06-13,179.8,181.96,172.84,176.17,3462200
2024-06-14,174.09,174.78,166.2,170.17,3128342
2024-06-17,169.75,171.88,166.15,168.76,2804200
2024-06-18,167.94,180.25,166.33,179.57,3364919
2024-06-20,178.47,185.5,175.1,177.18,4005304
2024-06-21,177.1,177.18,170.4,175.73,3876954
